Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000426  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    34    2890    2891   33.50000   33.50000   34.50000    35    2974   34.50000   34.83333   35.50000
0000427  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    34    2890    2891   33.50000   33.83333   34.50000    35    2974   34.50000   34.83333   35.50000
0000428  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    34    2890    2891   33.50000   34.16667   34.50000    35    2974   34.50000   34.83333   35.50000
0000429  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    35    2891    2892   34.50000   34.50000   35.50000    35    2975   34.50000   34.83333   35.50000
0000430  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    35    2891    2892   34.50000   34.83333   35.50000    35    2975   34.50000   34.83333   35.50000
0000431  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    35    2891    2892   34.50000   35.16667   35.50000    35    2975   34.50000   34.83333   35.50000
0000432  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    36    2892    2893   35.50000   35.50000   36.50000    35    2976   34.50000   34.83333   35.50000
0000433  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    36    2892    2893   35.50000   35.83333   36.50000    35    2976   34.50000   34.83333   35.50000
0000434  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    36    2892    2893   35.50000   36.16667   36.50000    35    2976   34.50000   34.83333   35.50000
0000435  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    37    2893    2894   36.50000   36.50000   37.50000    35    2977   34.50000   34.83333   35.50000
0000436  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    37    2893    2894   36.50000   36.83333   37.50000    35    2977   34.50000   34.83333   35.50000
0000437  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    37    2893    2894   36.50000   37.16667   37.50000    35    2977   34.50000   34.83333   35.50000
0000438  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    38    2894    2895   37.50000   37.50000   38.50000    35    2978   34.50000   34.83333   35.50000
0000439  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    38    2894    2895   37.50000   37.83333   38.50000    35    2978   34.50000   34.83333   35.50000
0000440  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    38    2894    2895   37.50000   38.16667   38.50000    35    2978   34.50000   34.83333   35.50000
0000441  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    39    2895    2896   38.50000   38.50000   39.50000    35    2979   34.50000   34.83333   35.50000
0000442  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    39    2895    2896   38.50000   38.83333   39.50000    35    2979   34.50000   34.83333   35.50000
0000443  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    39    2895    2896   38.50000   39.16667   39.50000    35    2979   34.50000   34.83333   35.50000
0000444  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    40    2896    2897   39.50000   39.50000   40.50000    35    2980   34.50000   34.83333   35.50000
0000445  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    40    2896    2897   39.50000   39.83333   40.50000    35    2980   34.50000   34.83333   35.50000
0000446  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    40    2896    2897   39.50000   40.16667   40.50000    35    2980   34.50000   34.83333   35.50000
0000447  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    41    2897    2898   40.50000   40.50000   41.50000    35    2981   34.50000   34.83333   35.50000
0000448  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    41    2897    2898   40.50000   40.83333   41.50000    35    2981   34.50000   34.83333   35.50000
0000449  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    41    2897    2898   40.50000   41.16667   41.50000    35    2981   34.50000   34.83333   35.50000
0000450  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    42    2898    2899   41.50000   41.50000   42.50000    35    2982   34.50000   34.83333   35.50000
0000451  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    42    2898    2899   41.50000   41.83333   42.50000    35    2982   34.50000   34.83333   35.50000
0000452  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    42    2898    2899   41.50000   42.16667   42.50000    35    2982   34.50000   34.83333   35.50000
0000453  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    43    2899    2900   42.50000   42.50000   43.50000    35    2983   34.50000   34.83333   35.50000
0000454  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    43    2899    2900   42.50000   42.83333   43.50000    35    2983   34.50000   34.83333   35.50000
0000455  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    43    2899    2900   42.50000   43.16667   43.50000    35    2983   34.50000   34.83333   35.50000
0000456  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    44    2900    2901   43.50000   43.50000   44.50000    35    2984   34.50000   34.83333   35.50000
0000457  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44    2900    2901   43.50000   43.83333   44.50000    35    2984   34.50000   34.83333   35.50000
0000458  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44    2900    2901   43.50000   44.16667   44.50000    35    2984   34.50000   34.83333   35.50000
0000459  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45    2901    2902   44.50000   44.50000   45.50000    35    2985   34.50000   34.83333   35.50000
0000460  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45    2901    2902   44.50000   44.83333   45.50000    35    2985   34.50000   34.83333   35.50000
0000461  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    45    2901    2902   44.50000   45.16667   45.50000    35    2985   34.50000   34.83333   35.50000
0000462  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    46    2902    2903   45.50000   45.50000   46.50000    35    2986   34.50000   34.83333   35.50000
0000463  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    46    2902    2903   45.50000   45.83333   46.50000    35    2986   34.50000   34.83333   35.50000
0000464  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    46    2902    2903   45.50000   46.16667   46.50000    35    2986   34.50000   34.83333   35.50000
0000465  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    47    2903    2904   46.50000   46.50000   47.50000    35    2987   34.50000   34.83333   35.50000
0000466  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    47    2903    2904   46.50000   46.83333   47.50000    35    2987   34.50000   34.83333   35.50000
0000467  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    47    2903    2904   46.50000   47.16667   47.50000    35    2987   34.50000   34.83333   35.50000
0000468  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    48    2904    2905   47.50000   47.50000   48.50000    35    2988   34.50000   34.83333   35.50000
0000469  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    48    2904    2905   47.50000   47.83333   48.50000    35    2988   34.50000   34.83333   35.50000
0000470  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    48    2904    2905   47.50000   48.16667   48.50000    35    2988   34.50000   34.83333   35.50000
0000471  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    49    2905    2906   48.50000   48.50000   49.50000    35    2989   34.50000   34.83333   35.50000
0000472  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    49    2905    2906   48.50000   48.83333   49.50000    35    2989   34.50000   34.83333   35.50000
0000473  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    49    2905    2906   48.50000   49.16667   49.50000    35    2989   34.50000   34.83333   35.50000
0000474  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    50    2906    2907   49.50000   49.50000   50.50000    35    2990   34.50000   34.83333   35.50000
0000475  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    50    2906    2907   49.50000   49.83333   50.50000    35    2990   34.50000   34.83333   35.50000
0000476  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    50    2906    2907   49.50000   50.16667   50.50000    35    2990   34.50000   34.83333   35.50000
0000477  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    51    2907    2908   50.50000   50.50000   51.50000    35    2991   34.50000   34.83333   35.50000
0000478  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    51    2907    2908   50.50000   50.83333   51.50000    35    2991   34.50000   34.83333   35.50000
0000479  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    51    2907    2908   50.50000   51.16667   51.50000    35    2991   34.50000   34.83333   35.50000
0000480  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    52    2908    2909   51.50000   51.50000   52.50000    35    2992   34.50000   34.83333   35.50000
0000481  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    52    2908    2909   51.50000   51.83333   52.50000    35    2992   34.50000   34.83333   35.50000
0000482  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    52    2908    2909   51.50000   52.16667   52.50000    35    2992   34.50000   34.83333   35.50000
0000483  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    53    2909    2910   52.50000   52.50000   53.50000    35    2993   34.50000   34.83333   35.50000
0000484  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    53    2909    2910   52.50000   52.83333   53.50000    35    2993   34.50000   34.83333   35.50000
0000485  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    53    2909    2910   52.50000   53.16667   53.50000    35    2993   34.50000   34.83333   35.50000
0000486  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    54    2910    2911   53.50000   53.50000   54.50000    35    2994   34.50000   34.83333   35.50000
0000487  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    54    2910    2911   53.50000   53.83333   54.50000    35    2994   34.50000   34.83333   35.50000
0000488  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    54    2910    2911   53.50000   54.16667   54.50000    35    2994   34.50000   34.83333   35.50000
0000489  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    55    2911    2912   54.50000   54.50000   55.50000    35    2995   34.50000   34.83333   35.50000
0000490  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    55    2911    2912   54.50000   54.83333   55.50000    35    2995   34.50000   34.83333   35.50000
0000491  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    55    2911    2912   54.50000   55.16667   55.50000    35    2995   34.50000   34.83333   35.50000
0000492  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    56    2912    2913   55.50000   55.50000   56.50000    35    2996   34.50000   34.83333   35.50000
0000493  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    56    2912    2913   55.50000   55.83333   56.50000    35    2996   34.50000   34.83333   35.50000
0000494  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    56    2912    2913   55.50000   56.16667   56.50000    35    2996   34.50000   34.83333   35.50000
0000495  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    57    2913    2914   56.50000   56.50000   57.50000    35    2997   34.50000   34.83333   35.50000
0000496  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    57    2913    2914   56.50000   56.83333   57.50000    35    2997   34.50000   34.83333   35.50000
0000497  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    57    2913    2914   56.50000   57.16667   57.50000    35    2997   34.50000   34.83333   35.50000
0000498  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    58    2914    2915   57.50000   57.50000   58.50000    35    2998   34.50000   34.83333   35.50000
0000499  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    58    2914    2915   57.50000   57.83333   58.50000    35    2998   34.50000   34.83333   35.50000
0000500  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    58    2914    2915   57.50000   58.16667   58.50000    35    2998   34.50000   34.83333   35.50000
0000501  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    59    2915    2916   58.50000   58.50000   59.50000    35    2999   34.50000   34.83333   35.50000
0000502  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    59    2915    2916   58.50000   58.83333   59.50000    35    2999   34.50000   34.83333   35.50000
0000503  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    59    2915    2916   58.50000   59.16667   59.50000    35    2999   34.50000   34.83333   35.50000
0000504  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    60    2916    2917   59.50000   59.50000   60.50000    35    3000   34.50000   34.83333   35.50000
0000505  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    60    2916    2917   59.50000   59.83333   60.50000    35    3000   34.50000   34.83333   35.50000
0000506  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    2916    2917   59.50000   60.16667   60.50000    35    3000   34.50000   34.83333   35.50000
0000507  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    2917    2918   60.50000   60.50000   61.50000    35    3001   34.50000   34.83333   35.50000
0000508  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    2917    2918   60.50000   60.83333   61.50000    35    3001   34.50000   34.83333   35.50000
0000509  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    19    2875    2876   18.50000   18.83333   19.50000    35    2959   34.50000   35.16667   35.50000
0000510  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    19    2875    2876   18.50000   19.16667   19.50000    35    2959   34.50000   35.16667   35.50000
0000511  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    20    2876    2877   19.50000   19.50000   20.50000    35    2960   34.50000   35.16667   35.50000
0000512  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    20    2876    2877   19.50000   19.83333   20.50000    35    2960   34.50000   35.16667   35.50000
0000513  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    2916    2917   59.50000   60.16667   60.50000    35    3000   34.50000   35.16667   35.50000
0000514  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    2917    2918   60.50000   60.50000   61.50000    35    3001   34.50000   35.16667   35.50000
0000515  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    2917    2918   60.50000   60.83333   61.50000    35    3001   34.50000   35.16667   35.50000
0000516  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    19    2959    2960   18.50000   18.83333   19.50000    36    3043   35.50000   35.50000   36.50000
0000517  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    19    2959    2960   18.50000   19.16667   19.50000    36    3043   35.50000   35.50000   36.50000
0000518  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    20    2960    2961   19.50000   19.50000   20.50000    36    3044   35.50000   35.50000   36.50000
0000519  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    20    2960    2961   19.50000   19.83333   20.50000    36    3044   35.50000   35.50000   36.50000
0000520  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3000    3001   59.50000   60.16667   60.50000    36    3084   35.50000   35.50000   36.50000
0000521  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3001    3002   60.50000   60.50000   61.50000    36    3085   35.50000   35.50000   36.50000
0000522  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3001    3002   60.50000   60.83333   61.50000    36    3085   35.50000   35.50000   36.50000
0000523  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    19    2959    2960   18.50000   18.83333   19.50000    36    3043   35.50000   35.83333   36.50000
0000524  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    19    2959    2960   18.50000   19.16667   19.50000    36    3043   35.50000   35.83333   36.50000
