Interpolation Weights at V-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000492  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    56    2912    2913   55.50000   55.50000   56.50000    36    2996   35.00000   35.00000   36.00000
0000493  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    56    2912    2913   55.50000   55.83333   56.50000    36    2996   35.00000   35.00000   36.00000
0000494  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    56    2912    2913   55.50000   56.16667   56.50000    36    2996   35.00000   35.00000   36.00000
0000495  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    57    2913    2914   56.50000   56.50000   57.50000    36    2997   35.00000   35.00000   36.00000
0000496  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    57    2913    2914   56.50000   56.83333   57.50000    36    2997   35.00000   35.00000   36.00000
0000497  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    57    2913    2914   56.50000   57.16667   57.50000    36    2997   35.00000   35.00000   36.00000
0000498  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    58    2914    2915   57.50000   57.50000   58.50000    36    2998   35.00000   35.00000   36.00000
0000499  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    58    2914    2915   57.50000   57.83333   58.50000    36    2998   35.00000   35.00000   36.00000
0000500  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    58    2914    2915   57.50000   58.16667   58.50000    36    2998   35.00000   35.00000   36.00000
0000501  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    59    2915    2916   58.50000   58.50000   59.50000    36    2999   35.00000   35.00000   36.00000
0000502  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    59    2915    2916   58.50000   58.83333   59.50000    36    2999   35.00000   35.00000   36.00000
0000503  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    59    2915    2916   58.50000   59.16667   59.50000    36    2999   35.00000   35.00000   36.00000
0000504  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    60    2916    2917   59.50000   59.50000   60.50000    36    3000   35.00000   35.00000   36.00000
0000505  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    2916    2917   59.50000   59.83333   60.50000    36    3000   35.00000   35.00000   36.00000
0000506  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    2916    2917   59.50000   60.16667   60.50000    36    3000   35.00000   35.00000   36.00000
0000507  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    2917    2918   60.50000   60.50000   61.50000    36    3001   35.00000   35.00000   36.00000
0000508  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    2917    2918   60.50000   60.83333   61.50000    36    3001   35.00000   35.00000   36.00000
0000509  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    19    2875    2876   18.50000   18.83333   19.50000    36    2959   35.00000   35.33333   36.00000
0000510  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    19    2875    2876   18.50000   19.16667   19.50000    36    2959   35.00000   35.33333   36.00000
0000511  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    20    2876    2877   19.50000   19.50000   20.50000    36    2960   35.00000   35.33333   36.00000
0000512  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    20    2876    2877   19.50000   19.83333   20.50000    36    2960   35.00000   35.33333   36.00000
0000513  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    2916    2917   59.50000   60.16667   60.50000    36    3000   35.00000   35.33333   36.00000
0000514  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    2917    2918   60.50000   60.50000   61.50000    36    3001   35.00000   35.33333   36.00000
0000515  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    2917    2918   60.50000   60.83333   61.50000    36    3001   35.00000   35.33333   36.00000
0000516  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    19    2875    2876   18.50000   18.83333   19.50000    36    2959   35.00000   35.66667   36.00000
0000517  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    19    2875    2876   18.50000   19.16667   19.50000    36    2959   35.00000   35.66667   36.00000
0000518  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    20    2876    2877   19.50000   19.50000   20.50000    36    2960   35.00000   35.66667   36.00000
0000519  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    20    2876    2877   19.50000   19.83333   20.50000    36    2960   35.00000   35.66667   36.00000
0000520  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    2916    2917   59.50000   60.16667   60.50000    36    3000   35.00000   35.66667   36.00000
0000521  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    2917    2918   60.50000   60.50000   61.50000    36    3001   35.00000   35.66667   36.00000
0000522  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    2917    2918   60.50000   60.83333   61.50000    36    3001   35.00000   35.66667   36.00000
0000523  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    19    2959    2960   18.50000   18.83333   19.50000    37    3043   36.00000   36.00000   37.00000
0000524  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    19    2959    2960   18.50000   19.16667   19.50000    37    3043   36.00000   36.00000   37.00000
0000525  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    20    2960    2961   19.50000   19.50000   20.50000    37    3044   36.00000   36.00000   37.00000
0000526  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    20    2960    2961   19.50000   19.83333   20.50000    37    3044   36.00000   36.00000   37.00000
0000527  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3000    3001   59.50000   60.16667   60.50000    37    3084   36.00000   36.00000   37.00000
0000528  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3001    3002   60.50000   60.50000   61.50000    37    3085   36.00000   36.00000   37.00000
0000529  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3001    3002   60.50000   60.83333   61.50000    37    3085   36.00000   36.00000   37.00000
0000530  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    19    2959    2960   18.50000   18.83333   19.50000    37    3043   36.00000   36.33333   37.00000
0000531  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    19    2959    2960   18.50000   19.16667   19.50000    37    3043   36.00000   36.33333   37.00000
0000532  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    20    2960    2961   19.50000   19.50000   20.50000    37    3044   36.00000   36.33333   37.00000
0000533  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    20    2960    2961   19.50000   19.83333   20.50000    37    3044   36.00000   36.33333   37.00000
0000534  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3000    3001   59.50000   60.16667   60.50000    37    3084   36.00000   36.33333   37.00000
0000535  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3001    3002   60.50000   60.50000   61.50000    37    3085   36.00000   36.33333   37.00000
0000536  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3001    3002   60.50000   60.83333   61.50000    37    3085   36.00000   36.33333   37.00000
0000537  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    19    2959    2960   18.50000   18.83333   19.50000    37    3043   36.00000   36.66667   37.00000
0000538  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    19    2959    2960   18.50000   19.16667   19.50000    37    3043   36.00000   36.66667   37.00000
0000539  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    20    2960    2961   19.50000   19.50000   20.50000    37    3044   36.00000   36.66667   37.00000
0000540  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    20    2960    2961   19.50000   19.83333   20.50000    37    3044   36.00000   36.66667   37.00000
0000541  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3000    3001   59.50000   60.16667   60.50000    37    3084   36.00000   36.66667   37.00000
0000542  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3001    3002   60.50000   60.50000   61.50000    37    3085   36.00000   36.66667   37.00000
0000543  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3001    3002   60.50000   60.83333   61.50000    37    3085   36.00000   36.66667   37.00000
0000544  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    19    3043    3044   18.50000   18.83333   19.50000    38    3127   37.00000   37.00000   38.00000
0000545  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    19    3043    3044   18.50000   19.16667   19.50000    38    3127   37.00000   37.00000   38.00000
0000546  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    20    3044    3045   19.50000   19.50000   20.50000    38    3128   37.00000   37.00000   38.00000
0000547  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    20    3044    3045   19.50000   19.83333   20.50000    38    3128   37.00000   37.00000   38.00000
0000548  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3084    3085   59.50000   60.16667   60.50000    38    3168   37.00000   37.00000   38.00000
0000549  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3085    3086   60.50000   60.50000   61.50000    38    3169   37.00000   37.00000   38.00000
0000550  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3085    3086   60.50000   60.83333   61.50000    38    3169   37.00000   37.00000   38.00000
0000551  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    19    3043    3044   18.50000   18.83333   19.50000    38    3127   37.00000   37.33333   38.00000
0000552  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    19    3043    3044   18.50000   19.16667   19.50000    38    3127   37.00000   37.33333   38.00000
0000553  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    20    3044    3045   19.50000   19.50000   20.50000    38    3128   37.00000   37.33333   38.00000
0000554  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    20    3044    3045   19.50000   19.83333   20.50000    38    3128   37.00000   37.33333   38.00000
0000555  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3084    3085   59.50000   60.16667   60.50000    38    3168   37.00000   37.33333   38.00000
0000556  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3085    3086   60.50000   60.50000   61.50000    38    3169   37.00000   37.33333   38.00000
0000557  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3085    3086   60.50000   60.83333   61.50000    38    3169   37.00000   37.33333   38.00000
0000558  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    19    3043    3044   18.50000   18.83333   19.50000    38    3127   37.00000   37.66667   38.00000
0000559  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    19    3043    3044   18.50000   19.16667   19.50000    38    3127   37.00000   37.66667   38.00000
0000560  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    20    3044    3045   19.50000   19.50000   20.50000    38    3128   37.00000   37.66667   38.00000
0000561  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    20    3044    3045   19.50000   19.83333   20.50000    38    3128   37.00000   37.66667   38.00000
0000562  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3084    3085   59.50000   60.16667   60.50000    38    3168   37.00000   37.66667   38.00000
0000563  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3085    3086   60.50000   60.50000   61.50000    38    3169   37.00000   37.66667   38.00000
0000564  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3085    3086   60.50000   60.83333   61.50000    38    3169   37.00000   37.66667   38.00000
0000565  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    19    3127    3128   18.50000   18.83333   19.50000    39    3211   38.00000   38.00000   39.00000
0000566  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    19    3127    3128   18.50000   19.16667   19.50000    39    3211   38.00000   38.00000   39.00000
0000567  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    20    3128    3129   19.50000   19.50000   20.50000    39    3212   38.00000   38.00000   39.00000
0000568  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    20    3128    3129   19.50000   19.83333   20.50000    39    3212   38.00000   38.00000   39.00000
0000569  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3168    3169   59.50000   60.16667   60.50000    39    3252   38.00000   38.00000   39.00000
0000570  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3169    3170   60.50000   60.50000   61.50000    39    3253   38.00000   38.00000   39.00000
0000571  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3169    3170   60.50000   60.83333   61.50000    39    3253   38.00000   38.00000   39.00000
0000572  5.71429e-01  2.85714e-01  1.42857e-01  0.00000e+00  1.00000e+00    19    3127    3128   18.50000   18.83333   19.50000    39    3211   38.00000   38.33333   39.00000
0000573  2.50000e-01  5.00000e-01  2.50000e-01  0.00000e+00  1.00000e+00    19    3127    3128   18.50000   19.16667   19.50000    39    3211   38.00000   38.33333   39.00000
0000574  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    20    3128    3129   19.50000   19.50000   20.50000    39    3212   38.00000   38.33333   39.00000
0000575  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    20    3128    3129   19.50000   19.83333   20.50000    39    3212   38.00000   38.33333   39.00000
0000576  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3168    3169   59.50000   60.16667   60.50000    39    3252   38.00000   38.33333   39.00000
0000577  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3169    3170   60.50000   60.50000   61.50000    39    3253   38.00000   38.33333   39.00000
0000578  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3169    3170   60.50000   60.83333   61.50000    39    3253   38.00000   38.33333   39.00000
0000579  4.00000e-01  2.00000e-01  4.00000e-01  0.00000e+00  1.00000e+00    19    3127    3128   18.50000   18.83333   19.50000    39    3211   38.00000   38.66667   39.00000
0000580  1.42857e-01  2.85714e-01  5.71429e-01  0.00000e+00  1.00000e+00    19    3127    3128   18.50000   19.16667   19.50000    39    3211   38.00000   38.66667   39.00000
0000581  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    20    3128    3129   19.50000   19.50000   20.50000    39    3212   38.00000   38.66667   39.00000
0000582  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    20    3128    3129   19.50000   19.83333   20.50000    39    3212   38.00000   38.66667   39.00000
0000583  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3168    3169   59.50000   60.16667   60.50000    39    3252   38.00000   38.66667   39.00000
0000584  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3169    3170   60.50000   60.50000   61.50000    39    3253   38.00000   38.66667   39.00000
0000585  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3169    3170   60.50000   60.83333   61.50000    39    3253   38.00000   38.66667   39.00000
0000586  0.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    19    3211    3212   18.50000   18.83333   19.50000    40    3295   39.00000   39.00000   40.00000
0000587  0.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    19    3211    3212   18.50000   19.16667   19.50000    40    3295   39.00000   39.00000   40.00000
0000588  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    20    3212    3213   19.50000   19.50000   20.50000    40    3296   39.00000   39.00000   40.00000
0000589  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    20    3212    3213   19.50000   19.83333   20.50000    40    3296   39.00000   39.00000   40.00000
0000590  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3252    3253   59.50000   60.16667   60.50000    40    3336   39.00000   39.00000   40.00000
